racquet_url,racquet_img,racquet_name,racquet_rating,racquet_rating_count,racquet_price,racquet_description,head_size,length,strung_weight,balance,swingweight,stiffness,beam_width,composition,power_level,stroke_style,swing_speed,racquet_colors,grip_type,string_pattern,string_tension,racquet_colors_,racquet_colors_grey/,age,height,weight,other,age_9-10,strung _weight
https://www.tennis-warehouse.com/Mizuno_Acrostrike_290/descpageRCMIZUNO-ACSTR2.html,https://img.tennis-warehouse.com/watermark/rs.php?path=ACSTR2-1.jpg&nw=455,Mizuno Acrostrike 290,,,249.95,"This intermediate-friendly weapon combines raw speed with controllable power and plush comfort. Introducing the Acrostrike 290 ! With this racquet, Mizuno delivers an impressive combination of speed, precision and feel. Boasting a sub-320 swingweight, the Acrostrike 290 glides through contact with ease while offering surprisingly good stability for the weight . Spin comes easy thanks to the whippy acceleration and open 16x19 string pattern. To help with power, this frame features an Enerzy beam construction for less deformation at impact along with a Dual Spring layup with resilient carbon fiber layers. The Acrostrike also benefits from an innovative 4WP (4 way pocket) Grommet system that helps the strings snap back more powerfully through impact (think spin). The grommets also feature a nanoalloy material that helps absorb impact vibration for a smoother feel. Ultimately, the Acrostrike 290 is perfect for the rising intermediate player looking for a speedy racquet with easy targeting and great feel.",98 in² / 632.26 cm²,27in / 68.58cm,10.7oz / 303g,13.18in / 33.48cm / 3 pts HL,318,63,21mm / 23mm / 22mm,Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Mizuno Synthetic,"16 Mains / 19 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",45-60 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_FX_500_Tour/descpageRCDUNLOP-DF50T.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DF50T-1.jpg&nw=455,Dunlop FX 500 Tour,,,249.99,"Power meets precision Dunlop adds another chapter to the FX 500 Tour ! Like the previous generation, the stick packs the thinnest beam and smallest headsize in the FX family. The result is a powerful racquet that hits with a high degree of accuracy (think confidence). It also has an around 320 swingweight, giving it explosive acceleration from the baseline and quick handling at net. For 2025, Dunlop introduces a Power Boost+ Frame Geometry that increases the beam width in key locations to boost power and stability. Other updates include Power Wave Grommets , which deploy an innovative wave pattern to stiffen the center of the stringbed, creating a more even feel and power level across the hitting zone. As with the previous generation, Dunlop adds comfort by using Sonic Core w/Infinergy in the upper hoop, along with an anti-vibration compound in the grip and midsection of the head. Ultimately, with some nice updates to the mold and stringbed response, the 2025 FX Tour delivers an impressive combination of speed, power, precision, and feel.",98 in² / 632.26 cm²,27in / 68.58cm,11.4oz / 323g,12.79in / 32.49cm / 6 pts HL,322,65,21mm / 23mm / 21mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Dunlop Synthetic,"16 Mains / 19 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_FX_500/descpageRCDUNLOP-DF500.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DF500-1.jpg&nw=455,Dunlop FX 500,4.7,3,249.99,"This speedy and powerful modern player's racquet gets update with a new frame geometry and stringbed response Meet the 2025 FX 500 ! Like the previous generation, this racquet gives you the tools to hit with power and spin. With a sub 325 swingweight, it is not only ideal for intermediates but it will also tempt the more advanced ball striker seeking raw speed. Compared to FX 500 Tour it has a slightly more powerful and forgiving head size, but still feels precise enough for selecting ambitious targets. For 2025, Dunlop introduces a Power Boost+ Frame Geometry that increases the beam width in key locations to boost power and stability. Other updates for 2025 include Power Wave Grommets , which deploy an innovative wave pattern to stiffen the center of the stringbed, creating a more even feel and power level across the hitting zone. As with the previous generation, Dunlop adds comfort by using Sonic Core w/Infinergy in the upper hoop, along with an anti-vibration compound in the grip and midsection of the head. Overall, this is a strong update that should appeal to intermediate and advanced players looking to play aggressive tennis.",100 in² / 645.16 cm²,27in / 68.58cm,11.2oz / 318g,13in / 33.02cm / 4 pts HL,320,68,23mm / 26mm / 23mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Dunlop Synthetic,"16 Mains / 19 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_FX_500_LS/descpageRCDUNLOP-DF50LS.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DF50LS-1.jpg&nw=455,Dunlop FX 500 LS,,,249.99,"Dunlop updates the frame geometry and string bed response for 2025 Introducing the 2025 FX 500 LS ! Like the previous generation, this racquet brings the easy power and heavy spin of the FX family to the rising intermediate player. Defined by its low swingweight, the FX 500 LS combines explosive acceleration from the baseline with quick handling at net. Factor in the powerful beam construction and spin-friendly string pattern, and you have the perfect tool for loading the ball with pace and spin. For 2025, Dunlop introduces a Power Boost+ Frame Geometry that increases the beam width in key locations to boost power and stability. Other updates for 2025 include Power Wave Grommets, which deploy an innovative wave pattern to stiffen the center of the stringbed, creating a more even feel and power level across the hitting zone. As with the previous generation, Dunlop adds comfort by using Sonic Core w/Infinergy in the upper hoop, along with an anti-vibration compound in the grip and midsection of the head. Ultimately, with improvements to the feel and responsiveness, this update checks all the right boxes. Intermediate players looking to play aggressive tennis should give this one a serious look.",100 in² / 645.16 cm²,27in / 68.58cm,10.6oz / 301g,13.18in / 33.48cm / 3 pts HL,307,67,23mm / 26mm / 23mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Dunlop Synthetic,"16 Mains / 19 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_FX_500_Lite/descpageRCDUNLOP-DF50LI.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DF50LI-1.jpg&nw=455,Dunlop FX 500 Lite,,,249.99,"Updated with a new frame geometry for 2025 Meet the 2025 FX 500 Lite ! Like its predecessor, this racquet gives improving players a user-friendly entry point into the easy power and heavy spin of Dunlop's FX family. In addition to its spin-friendly string pattern and powerful beam construction, the FX 500 Lite is extremely fast, making it easy to scramble on defense or hit the ball on the run. The speed is also an asset at net where less advanced players will find it easy to spring into action when opportunity knocks. For 2025, with its Power Boost+ Frame Geometry, Dunlop introduces a new mold that increases the beam width in key locations to boost power and stability. Other updates for 2025 include Power Wave Grommets, which deploy an innovative wave pattern to stiffen the center of the stringbed, creating a more even feel and power level across the hitting zone. As with the previous generation, Dunlop adds comfort by using Sonic Core w/Infinergy in the upper hoop, along with an anti-vibration compound in the grip and midsection of the head. Dedicated beginners and early intermediate players looking to hit a more powerful ball will love this one.",100 in² / 645.16 cm²,27in / 68.58cm,10oz / 283g,13.38in / 33.99cm / 1 pts HL,306,67,23mm / 26mm / 23mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Dunlop Synthetic,"16 Mains / 18 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_FX_500_Super_Lite/descpageRCDUNLOP-DF50SL.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DF50SL-1.jpg&nw=455,Dunlop FX 500 Super Lite,,,249.99,"Perfect for novice players looking to master the mechanics of pace and spin Introducing the Dunlop FX 500 Super Lite . New to the FX family, this ultra light racquet gives beginners, early intermediates, and junior players the perfect tool for mastering stroke mechanics and developing confidence . From the baseline, this racquet's combination of speed and spin-friendly targeting makes it one of the most user-friendly options in its class. It's also impressive at net where the quick handling makes for very easy volleying. Features include a Power Boost+ Frame Geometry, which increases the beam width in key locations to boost power and stability. The FX 500 Super Lite also has Dunlop's Power Wave Grommet system, which deploys an innovative wave pattern to stiffen the center of the stringbed, creating a more even feel and power level across the hitting zone. To help lighten the load on your arm, Dunlop includes Sonic Core w/Infinergy in the upper hoop, along with an anti-vibration compound in the grip and midsection of the head. Ultimately, the FX 500 Super Lite is the perfect tool for novice players looking to learn the game and progress to the next level.",100 in² / 645.16 cm²,27in / 68.58cm,9.5oz / 269g,13.19in / 33.5cm / 2 pts HL,289,66,23mm / 27mm / 23mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue,Dunlop Synthetic,"16 Mains / 18 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_FX_500_Lite/descpageRCDUNLOP-FX5LR.html,https://img.tennis-warehouse.com/watermark/rs.php?path=FX5LR-1.jpg&nw=455,Dunlop FX 500 Lite,,,149.00,"Updated with a softer feel and more spin-friendly string pattern for 2023 As the lightest FX 500 model, this racquet gives improving players a user-friendly entry point into the explosive power and spin of Dunlop's FX family. Updated with a more open string pattern, the FX 500 Lite not only offers easy access to spin, it's also great for hitting shots on the run or reacting quickly at net. For 2023, in addition to giving this racquet a slightly more flexible beam, Dunlop updates the grommet system for a more powerful hitting experience. As with the previous generation, the FX 500 Lite benefits from Sonic Core w/Infinergy, which is added to the upper hoop to soften the feel of impact. Additional features include a Power Boost Frame Geometry which combines a speedy aerodynamic profile with a wider throat for stability. Improving players looking for a fast, powerful and spin-friendly weapon will love this one.",100 in ² / 645.16 cm ²,27in / 68.58cm,10oz / 283g,13.38in / 33.99cm / 1 pts HL,301,68,23mm / 26mm / 23mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue/Black,Dunlop Synthetic,"16 Mains / 18 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_FX_700/descpageRCDUNLOP-DFX7R.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DFX7R-1.jpg&nw=455,Dunlop FX 700,,,149.00,"Packed with speed, power and comfort, the FX 700 boasts the most forgiving head size in the FX family Adding a softer feel for 2023, the FX 700 has the largest, most generous head size in the FX Family. It also packs an extended 27.5"" length, giving it extra pop on groundies, overheads and serves. With its light weight, this racquet is not only suited to beginners and early intermediate players, but it will also attract the doubles player who wants a formidable serve and volley weapon. For 2023, Dunlop adds a more open string pattern for easier access to spin. Additional chances include a slightly more flexible beam construction (for comfort) along with an updated grommet system for increased power. As with the previous generation, the FX 700 benefits from Sonic Core w/Infinergy, which is added to the upper hoop to soften the feel of impact. Additional features include a Power Boost Frame Geometry which combines a speedy aerodynamic profile with a wider throat for stability. Ultimately, the FX 700 continues to be a great option for beginner and intermediate players who crave the comfort, power and stability of a larger head size.",107 in ² / 690.32 cm ²,27.5in / 69.85cm,9.8oz / 278g,13.7in / 34.8cm / 0 pts EB,325,67,23mm / 27mm / 23mm,Sonic Core Infinergy/Graphite,Medium,Medium,Medium,Blue/Black,Dunlop Synthetic,"16 Mains / 18 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",40-60 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_CX_200_18x20_Limited_Edition/descpageRCDUNLOP-CX28LE.html,https://img.tennis-warehouse.com/watermark/rs.php?path=CX28LE-1.jpg&nw=455,Dunlop CX 200 (18x20) Limited Edition,5.0,2,199.00,"This new addition to the CX family combines classic control with modern speed Introducing the CX 200 18x20 Limited Edition . With this racquet, Dunlop adds a new member to its signature control line, complete with cosmetic touches that pay homage to the brand's storied heritage. Unlike the CX 200 Tour 18x20, this model packs a slightly more generous head size along with an ultra-low sub-310 swingweight. The result is a racquet that combines surgical control and sublime feel with lightning speed from all areas of the court. Technologies include Powergrid Stringtech+, which features wider cross-string spacing to enhance spin and power. Dunlop also updates the stiffness profile, adding greater flexibility on the inner part of the frame for enhanced dwell time and pocketing, while also stiffening the racquet's face for added stability and power. To help reduce harsh impact vibrations, Dunlop adds a highly elastic material (named Vibroshield) to the midsection of both the hoop and shaft. This is complemented by Sonic Core with Infinergy, a uniquely pliable material applied to the 3/9 axis of the head to boost comfort and power. In addition to being a great platform racquet, this instant classic will appeal to those who place a premium on speed, precision, and feel. Did we mention the speed?",98 in² / 632.26 cm²,27in / 68.58cm,11.4oz / 323g,12.79in / 32.49cm / 6 pts HL,309,65,21.5mm / 21.5mm / 21.5mm,Sonic Core Infinergy/Graphite,Low,Full,Fast,Black,Dunlop Viper Dry,"18 Mains / 20 Crosses Mains skip: 8T,10T,8H,10H Two Piece No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_CX_200_Limited_Edition/descpageRCDUNLOP-CX26LE.html,https://img.tennis-warehouse.com/watermark/rs.php?path=CX26LE-1.jpg&nw=455,Dunlop CX 200 Limited Edition,5.0,2,199.00,"Dunlop adds a classic cosmetic to the CX 200 Introducing the CX 200 Limited Edition ! This version keeps the same specs and performance as the standard model but comes with a more classic look. Specs include a 98 square inch head with a flexible 21.5mm box beam and 16x19 string pattern, giving it a great combination of spin and feel . It's also extremely fast, making it great for hitting shots on the run, whipping up extra spin, or reacting quickly at net. Technologies include Powergrid Stringtech+, which features wider cross-string spacing to enhance spin and power. To help reduce harsh impact vibrations, Dunlop uses a highly elastic material (named Vibroshield) in the midsection of both the hoop and shaft. This is complemented by Sonic Core with Infinergy , a uniquely pliable material applied to the 3/9 axis of the head to boost comfort and power. Ultimately, the CX 200 is ideal for those who want a classic control racquet with some modern spin and speed. The limited edition cosmetic is a very nice touch.",98 in² / 632.26 cm²,27in / 68.58cm,11.3oz / 320g,12.63in / 32.08cm / 7 pts HL,308,64,21.5mm / 21.5mm / 21.5mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Black,Dunlop Viper Dry,"16 Mains / 19 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_CX_400_Tour_Limited_Edition/descpageRCDUNLOP-CX40LE.html,https://img.tennis-warehouse.com/watermark/rs.php?path=CX40LE-1.jpg&nw=455,Dunlop CX 400 Tour Limited Edition,4.7,7,199.00,"Dunlop adds a limited edition cosmetic to the CX 400 Tour Introducing the CX 400 Tour Limited Edition ! This version keeps the same specs and performance as the standard model but comes with a more classic look. Compared to the CX 200, CX 400 Tour features a thicker, more powerful beam, and it packs the kind of explosive acceleration and spin-friendly precision that aggressive players crave. Technologies include Powergrid Stringtech+, which features wider cross-string spacing to enhance spin and power. Dunlop also updates the stiffness profile, adding greater flexibility on the inner part of the frame for enhanced dwell time and pocketing, while also stiffening the racquet's face for added stability and power. To help reduce harsh impact vibrations, Dunlop uses a highly elastic material (named Vibroshield ) in the midsection of both the hoop and shaft. This is complemented by Sonic Core with Infinergy a uniquely pliable material applied to the 3/9 axis of the head to boost comfort and power. Ultimately, the 400 Tour is a great option for intermediate and advanced players looking for a speedy and spin-friendly modern player's racquet. The limited edition cosmetic is a nice touch.",100 in² / 645.16 cm²,27in / 68.58cm,11.2oz / 318g,13in / 33.02cm / 4 pts HL,317,66,23mm / 23mm / 23mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Black,Dunlop Viper Dry,"16 Mains / 19 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_CX_200_Tour_18x20/descpageRCDUNLOP-DCX2T8.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DCX2T8-1.jpg&nw=455,Dunlop CX 200 Tour 18x20,5.0,6,199.00,"Updated with a new mold, this traditional player's racquet combines surprising speed with pinpoint precision and great feel Dunlop adds another chapter to its most classic and control oriented racquet. Defined by its compact 95 square inch head and flexible 20.5mm beam, the CX 200 Tour 18x20 offers laser-like precision from the baseline and outstanding touch at net. As with the previous generation, this racquet's manageable swingweight makes it one of the most user-friendly members of its class. For this update, Dunlop retools the beam, adding more of a box shape below the 10/2 axis to enhance stability, control and feel. Additional changes for 2024 include Powergrid Stringtech+ , which features wider cross string spacing to enhance spin and power. Dunlop also updates the stiffness profile, adding greater flexibility on the inner part for the frame for enhanced dwell time and pocketing, while also stiffening the racquet's face for added stability and power. To help reduce harsh impact vibrations, Dunlop adds a highly elastic material (named Vibroshield ) to the midsection of both the hoop and shaft. This is complemented by Sonic Core with Infinergy, a uniquely pliable material applied to the 3/9 axis of the head to boost comfort and power. With this update, Dunlop keeps a good thing going. Experienced players looking for surgical control, raw speed and great feel will love this one.",95 in² / 612.9 cm²,27in / 68.58cm,11.7oz / 332g,12.59in / 31.98cm / 7 pts HL,315,66,20.5mm / 20.5mm / 20.5mm,Sonic Core Infinergy/Graphite,Low,Full,Fast,Red!,Leather!,"18 Mains / 20 Crosses Mains skip: 8T,10T,8H,10H One Piece No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_CX_200_Tour_16x19/descpageRCDUNLOP-DCX2T6.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DCX2T6-1.jpg&nw=455,Dunlop CX 200 Tour 16x19,5.0,3,199.00,"Updated with a new mold, this racquet combines modern speed and spin with classic control and feel. Introducing the 2024 CX 200 Tour 16x19 ! Like the previous generation, this racquet combines modern spin and speed with classic control and feel. Defined by its compact 95 square inch head and 16x19 string pattern, this racquet rewards powerful strokes with pinpoint accuracy. In addition to offering easier spin and depth than its 18x20 counterpart, the CX 200 Tour 16x19 comes with a flexible 20.5mm beam, giving it outstanding ball feedback. For this update, Dunlop retools the beam, adding more of a box shape below the 10/2 axis to enhance stability, control and feel. Additional changes for 2024 include Powergrid Stringtech+ , which features wider cross-string spacing to enhance spin and power. Dunlop also updates the stiffness profile, adding greater flexibility on the inner part of the frame for enhanced dwell time and pocketing, while also stiffening the racquet's face for added stability and power. To help reduce harsh impact vibrations, Dunlop adds a highly elastic material (named Vibroshield ) to the midsection of both the hoop and shaft. This is complemented by Sonic Core with Infinergy a uniquely pliable material applied to the 3/9 axis of the head to boost comfort and power. Experienced players looking for a user-friendly midsize player's racquet should give this update a serious look.",95 in² / 612.9 cm²,27in / 68.58cm,11.5oz / 326g,12.59in / 31.98cm / 7 pts HL,314,66,20.5mm / 20.5mm / 20.5mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Dunlop Viper Dry,"16 Mains / 19 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_CX_200/descpageRCDUNLOP-DCX2S.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DCX2S-1.jpg&nw=455,Dunlop CX 200,5.0,2,199.00,"Updated with a new mold for 2024, this control oriented racquet blends raw speed with spin-friendly precision and excellent ball feedback Introducing the 2024 version of the CX 200 ! Like the previous generation, this racquet combines a 98 square inch head with a flexible 21.5mm box beam and 16x19 string pattern. The result is a racquet that combines spin-friendly precision with outstanding ball feedback . It's also extremely fast, making it great for hitting shots on the run, whipping up extra spin or reacting quickly at net. For this update, Dunlop retools the beam, adding more of a box shape below the 10/2 axis to enhance stability, control and feel. Additional changes for 2024 include Powergrid Stringtech+ , which features wider cross-string spacing to enhance spin and power. Dunlop also updates the stiffness profile, adding greater flexibility on the inner part of the frame for enhanced dwell time and pocketing, while also stiffening the racquet's face for added stability and power. To help reduce harsh impact vibrations, Dunlop adds a highly elastic material (named Vibroshield ) to the midsection of both the hoop and shaft. This is complemented by Sonic Core with Infinergy a uniquely pliable material applied to the 3/9 axis of the head to boost comfort and power. Ultimately, the CX 200 is a great option for those who want a classic control racquet with some modern spin and speed.",98 in² / 632.26 cm²,27in / 68.58cm,11.3oz / 320g,12.63in / 32.08cm / 7 pts HL,314,64,21.5mm / 21.5mm / 21.5mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Dunlop Viper Dry,"16 Mains / 19 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_CX_400/descpageRCDUNLOP-DCX4R.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DCX4R-1.jpg&nw=455,Dunlop CX 400,5.0,1,199.00,"Overview Dunlop adds another chapter to the CX 400 ! Like the previous generation, this update pairs a powerful 24mm beam with a 16x19 string pattern. It also packs a sub-315 swingweight, making it easy to maximize stroke speed when loading the ball with pace and spin. For this update, Dunlop retools the beam, adding more of a box shape below the 10/2 axis to enhance stability, control and feel. Additional changes for 2024 include Powergrid Stringtech+ , which features wider cross-string spacing to enhance spin and power. Dunlop also updates the stiffness profile, adding greater flexibility on the inner part of the frame for enhanced dwell time and pocketing, while also stiffening the racquet's face for added stability and power. To help reduce harsh impact vibrations, Dunlop adds a highly elastic material (named Vibroshield ) to the midsection of both the hoop and shaft. This is complemented by Sonic Core with Infinergy, a uniquely pliable material applied to the 3/9 axis of the head to boost comfort and power.  Ultimately, this update to the CX 400 is a great option for intermediate players looking for a speedy and spin-friendly weapon with enough power to close out points.",100 in² / 645.16 cm²,27in / 68.58cm,10.6oz / 301g,13.29in / 33.76cm / 2 pts HL,313,69,24mm / 24mm / 24mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Dunlop Viper Dry,"16 Mains / 19 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",40-60 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_CX_400_Tour/descpageRCDUNLOP-DCX4T.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DCX4T-1.jpg&nw=455,Dunlop CX 400 Tour,4.7,7,199.00,"Updated with a new mold and more open string pattern for 2024 Updated with a new mold, the 2024 CX 400 Tour offers easy targeting and great feel to intermediate and advanced players. Compared to the CX 200, this racquet features a thicker, more powerful beam  and it packs the kind of explosive acceleration and spin-friendly precision that aggressive players crave. For this update, Dunlop retools the beam, adding more of a box shape below the 10/2 axis to enhance stability, control and feel. Additional changes for 2024 include Powergrid Stringtech+, which features wider cross-string spacing to enhance spin and power. Dunlop also updates the stiffness profile, adding greater flexibility on the inner part of the frame for enhanced dwell time and pocketing, while also stiffening the racquet's face for added stability and power. To help reduce harsh impact vibrations, Dunlop adds a highly elastic material (named Vibroshield ) to the midsection of both the hoop and shaft. This is complemented by Sonic Core with Infinergy a uniquely pliable material applied to the 3/9 axis of the head to boost comfort and power. Ultimately, with some incremental tweaks to the feel and response, the 400 Tour continues to be a great option for intermediate and advanced players looking for a speedy and spin-friendly modern player's racquet with above average comfort and feel.",100 in² / 645.16 cm²,27in / 68.58cm,11.2oz / 318g,13in / 33.02cm / 4 pts HL,317,66,23mm / 23mm / 23mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Dunlop Viper Dry,"16 Mains / 19 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_CX_200_OS/descpageRCDUNLOP-DCX2OS.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DCX2OS-1.jpg&nw=455,Dunlop CX 200 OS,4.3,4,199.00,"Updated with a new mold for 2024, this 105 square-inch racquet combines plush comfort with easy power and spin-friendly precision Dunlop makes big changes to the CX 200 OS for 2024 while keeping the user-friendly playability and great feel of the previous generation. Boasting a forgiving 105 square inch head and open 16x19 string pattern the CX 200 OS combines arm-friendly comfort and easy power with spin-friendly precision . It also packs a 21.5 mm box beam, giving it impressive control and feel compared to its competitors. Weighing roughly 10.9 ounces strung, the CX 200 OS is weighted for rising intermediates, but it also packs a near 320 RDC swingweight, making it attractive to more advanced ball strikers, especially if they crave the advantages of a larger head size with a big spin window. For this update, Dunlop retools the beam, adding more of a box shape below the 10/2 axis to enhance stability, control and feel. Additional changes for 2024 include Powergrid Stringtech+ , which features wider cross-string spacing to enhance spin and power. Dunlop also updates the stiffness profile, adding greater flexibility on the inner part of the frame for enhanced dwell time and pocketing, while also stiffening the racquet's face for added stability and power. To help reduce harsh impact vibrations, Dunlop adds a highly elastic material (named Vibroshield ) to the midsection of both the hoop and shaft. This is complemented by Sonic Core with Infinergy a uniquely pliable material applied to the 3/9 axis of the head to boost comfort and power. Ultimately, with some nice updates to the feel and response, this racquet remains a great option for the intermediate player who wants a more forgiving and powerful midplus racquet. Specs based on 1 sample",105 in² / 677.42 cm²,27in / 68.58cm,10.9oz / 309g,13.18in / 33.48cm / 3 pts HL,319,63,21.5mm / 21.5mm / 21.5mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Dunlop Viper Dry,"16 Mains / 19 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",40-60 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_CX_200_LS/descpageRCDUNLOP-DCX2LS.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DCX2LS-1.jpg&nw=455,Dunlop CX 200 LS,3.0,1,199.00,"Updated with a new mold for 2024, this easy swinging racquet brings spin-friendly precision and great feel to the rising intermediate player The CX 200 LS puts the outstanding control and feel of the CX series into a light and user-friendly package. As with the heavier CX 200, this racquet combines a 98 square inch head with an open 16x19 string pattern and flexible 21.5mm box beam. As such, it's perfect for the rising intermediate player who wants a very speedy racquet with controllable power and great feel . For this update, Dunlop retools the beam, adding more of a box shape below the 10/2 axis to enhance stability, control and feel. Additional changes for 2024 include Powergrid Stringtech+ , which features wider cross-string spacing to enhance spin and power. Dunlop also updates the stiffness profile, adding greater flexibility on the inner part of the frame for enhanced dwell time and pocketing, while also stiffening the racquet's face for added stability and power. To help reduce harsh impact vibrations, Dunlop adds a highly elastic material (named Vibroshield ) to the midsection of both the hoop and shaft. This is complemented by Sonic Core with Infinergy, a uniquely pliable material applied to the 3/9 axis of the head to boost comfort and power. Ultimately, with its easy acceleration, great feel and controllable power, this is the perfect option for the improving player who wants the precision of a player's racquet without all the bulk.",98 in² / 632.26 cm²,27in / 68.58cm,10.7oz / 303g,13.18in / 33.48cm / 3 pts HL,309,63,21.5mm / 21.5mm / 21.5mm,Sonic Core Infinergy/Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Dunlop Viper Dry,"16 Mains / 19 Crosses Mains skip: 8T,8H Two Pieces No Shared Holes",45-65 pounds,,,,,,,,
https://www.tennis-warehouse.com/Dunlop_SX_300_Tour/descpageRCDUNLOP-DSXTR.html,https://img.tennis-warehouse.com/watermark/rs.php?path=DSXTR-1.jpg&nw=455,Dunlop SX 300 Tour,4.6,5,249.99,"Dunlop adds another chapter to the most powerful and precise member of the SX family Introducing the most stable and surgical member of the SX family. It's called the SX 300 Tour , and it combines a control-oriented 98-square-inch head with a dangerous combination of power and spin (think heavy ball). In addition to its open string pattern, the SX Tour features a firm and stable beam construction, making it easier to keep your opponent in check with high levels of pace. It also features a sub-325 swingweight, giving experienced players explosive acceleration from the baseline and speedy handling at net. For 2025, Dunlop widens the beam's face at 3 and 9 o'clock to increase torsional stability and energy transfer. To help with comfort, Dunlop adds Vibroshield technology, a dampening material positioned in the shaft and head to minimize harsh impact vibrations. Dunlop also updates its Spin Boost XT Grommets, which have been widened in the yoke to increase string movement for greater snapback and added ball rotation. As with the previous version, these grommets are strategically shaped and positioned to enhance spin across a wider range of impact locations. Additional technologies include Sonic Core Infinergy, a thermoplastic polyurethane in the upper hoop, to create a more comfortable and responsive feel at impact. Ultimately, the SX 300 Tour continues to be an outstanding option for those who want a powerful weapon with enough spin potential to bring the ball down on a dime.",98 in² / 632.26 cm²,27in / 68.58cm,11.4oz / 323g,12.79in / 32.49cm / 6 pts HL,321,69,23mm / 26mm / 23mm,Sonic Core Infinergy/Graphite,Low-Medium,Compact-Medium,Medium-Fast,Teal/Yellow,Dunlop Synthetic,"16 Mains / 19 Crosses Mains skip: 7T,9T,7H,9H Two Pieces No Shared Holes",45-65 pounds,,,,,,,,
