,racquet_url,racquet_img,racquet_name,racquet_rating,racquet_rating_count,racquet_price,racquet_description,racquet_swingweight,racquet_composition,racquet_power_level,racquet_stroke_style,racquet_swing_speed,racquet_colors,racquet_grip_type,racquet_brand,racquet_id,racquet_head_size_sq_in,racquet_length_in,racquet_strung_weight_oz,racquet_balance_in,racquet_balance_HH_HL,racquet_stiffness,racquet_avg_beam_width,racquet_mains,racquet_crosses,racquet_tension_lower,racquet_tension_upper
266,https://www.tennis-warehouse.com/Prince_O3_Phantom_100X/descpageRCTWABG-PO310X.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PO310X-1.jpg&nw=455,Prince O3 Phantom 100X,5.0,3.0,219.0,"Inspired by Prince's iconic O3 Tour, this instant classic blends all-court speed with controllable power and exceptional comfort Prince makes big changes to the O3 Phantom 100X for 2025! Inspired by the original O3 Tour, this update specializes in speed, spin, and comfort. In addition to its open 16x18 string pattern, the O3 Phantom 100X features a thicker and stiffer beam, giving it a nice boost in power and stability without departing from the control-oriented DNA of the Phantom family. It also features Prince's O-Port system, a time-tested technology that not only cuts wind drag for easier acceleration but also delivers an undeniably comfortable response. Additional features include a CTS Beam, which deploys variable widths to optimize stability and feel. Stability is further enhanced with Prince's newly updated Anti-Torque System, which combines Textreme and Zylon in key locations to minimize frame wobble and power loss on off-center impact. Ultimately, with some impressive updates to the mold and feel, the Phantom O3 100X is an outstanding option for the player who craves easy targeting and plush comfort.",324.0,Textreme/Zylon/Graphite,Low-Medium,Medium-Full,Medium-Fast,Green,Prince ResiTex Tour,Prince,descpageRCTWABG-PO310X,100.0,27.0,11.5,12.59,7.0,66.0,19.666666666666668,16.0,18.0,48.0,58.0
267,https://www.tennis-warehouse.com/Prince_Phantom_100X_18x20/descpageRCTWABG-PHNX2.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PHNX2-1.jpg&nw=455,Prince Phantom 100X 18x20,4.0,8.0,199.0,"Updated with a new material technology for 2024, this racquet combines pinpoint accuracy with outstanding feel Introducing the third generation of the Phantom 100X 18x20 ! Like previous versions, this racquet's 18x20 string patterns and 59-RA stiffness capture the pinpoint accuracy and buttery feel of the game's best traditional player's racquets. With its 327 RDC swingweight, the Phantom 100X 18x20 offers a nice balance between speed and stability, giving it a stable feel against higher levels of pace without feeling sluggish in the front court. Technologies include Prince's Anti-Torque System , which is located at 10 & 2 in the head and combines Textreme with Zylon, a synthetic polymer added in 2024 to further enhance stability without compromising maneuverability. Prince also combines Zylon and Textreme in the shaft to further enhance stability and optimize feel. Other features include a CTS beam construction, which features an ultra thin shaft for feel along with thicker cross sections in the head for stability and power. Ultimately, with subtle tweaks to the feel, the Phantom 100X 18x20 continues to be a great option for experienced players looking for the undeniable precision and sublime feel of a classic player's racquet.",327.0,Textreme/Zylon/Graphite,Low,Full,Fast,Green,Prince ResiTex Tour,Prince,descpageRCTWABG-PHNX2,100.0,27.0,11.8,12.5,8.0,59.0,20.166666666666668,18.0,20.0,45.0,55.0
268,https://www.tennis-warehouse.com/Prince_Phantom_100P/descpageRCPRINCE-PHNP1.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PHNP1-1.jpg&nw=455,Prince Phantom 100P,5.0,5.0,199.0,"With this update, Prince combines modern speed and spin with classic control and feel Introducing the third generation of the Phantom 100P! Like the previous generation, this racquet combines spin-friendly targeting with outstanding feel at impact. Thanks to a sub-325 RDC swingweight, the Phantom 100P swings a bit easier than its predecessor, which not only makes it easier to accelerate through contact on groundies and serves but also translates into quicker reactions at net. Boasting a thin box beam and flexible 59RA, the 100P is decidedly more arm-friendly than the majority of racquets in its class . Technologies include Prince's Anti-Torque System , which is located at 10 & 2 in the head and combines Textreme with Zylon , a synthetic polymer added in 2024 to further enhance stability without compromising maneuverability. Prince also combines Zylon and Textreme in the shaft to further enhance stability and optimize feel. Other features include a CTS beam construction, which features an ultra thin shaft for feel along with thicker cross sections in the head for stability and power. With incremental tweaks to the feel, the 100P keeps getting better. Intermediate and advanced players looking for a great feeling racquet with exceptional precision should add this to their demo list.",324.0,Textreme/Zylon/Graphite,Low-Medium,Medium-Full,Medium-Fast,Green,Prince ResiTex Tour,Prince,descpageRCPRINCE-PHNP1,100.0,27.0,11.5,12.79,6.0,59.0,18.833333333333332,16.0,18.0,48.0,58.0
269,https://www.tennis-warehouse.com/Prince_Phantom_107G/descpageRCPRINCE-PHN7G.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PHN7G-1.jpg&nw=455,Prince Phantom 107G,4.6,21.0,199.0,"This unique oversize player's racquet combines impressive speed and spin with a surprising level of precision Introducing the second generation of the Phantom 107G ! Like the first generation, this racquet plays like a faster, more user-friendly version of the iconic Prince Original Graphite OS. Boasting a speedy 320-RDC swingweight, the Phantom 107G explodes through contact, making it easy to whip up spin from the backcourt or react quickly at net. It also features a buttery 17.5mm shaft, giving it outstanding ball feedback. Technologies include Prince's Anti-Torque System , which is located at 10 & 2 in the head and combines Textreme with Zylon , a synthetic polymer added in 2024 to further enhance stability without compromising maneuverability. Prince also combines Zylon and Textreme in the shaft to further enhance stability and optimize feel. Other features include Prince's iconic crossbar (for stability) along with a CTS Beam construction, which features an ultra thin shaft for feel along with thicker cross sections in the head for stability and power.  Ultimately, with the Phantom 107G, Prince has put the surgical control and sublime feel of the Phantom series into a very forgiving head size. The fact that it's fast enough for the modern game is a nice bonus.",320.0,Textreme/Zylon/Graphite,Low-Medium,Medium-Full,Medium-Fast,Green,Prince ResiTex Tour,Prince,descpageRCPRINCE-PHN7G,107.0,27.0,11.4,12.59,7.0,62.0,19.666666666666668,16.0,19.0,45.0,55.0
270,https://www.tennis-warehouse.com/Prince_Phantom_100X_290g/descpageRCTWABG-PHNX9.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PHNX9-1.jpg&nw=455,Prince Phantom 100X 290g,5.0,5.0,199.0,"Prince delivers the buttery feel of a traditional player's racquet without all the bulk Prince adds another chapter to the Phantom 100X 290g ! Like the previous generation, this update combines an open 16x18 string pattern with a thin 18mm shaft and speedy sub-320 swingweight. The upshot is an intermediate-friendly weapon that not only delivers the buttery feel and control of a traditional player's racquet but also pays homage to the modern game with its explosive speed and spin-friendly targeting. According to our playtesters, this stick also packs impressive stability for the weight. Technologies include Prince's Anti-Torque System , which is located at 10 & 2 in the head and combines Textreme with Zylon , a synthetic polymer added in 2024 to further enhance stability without compromising maneuverability. Prince also combines Zylon and Textreme in the shaft to further enhance stability and optimize feel. The Phantom also benefits from a CTS beam construction, which features an ultra thin shaft for feel along with thicker cross sections in the head for stability and power. Ultimately, with its ultra quick handling, this racquet gives rising intermediate players the perfect entry point into the sublime feel and surgical control of the Phantom franchise.",317.0,Textreme/Zylon/Graphite,Low-Medium,Medium-Full,Medium-Fast,Green,Prince ResiTex Tour,Prince,descpageRCTWABG-PHNX9,100.0,27.0,10.7,13.0,4.0,57.0,20.166666666666668,16.0,18.0,45.0,55.0
271,https://www.tennis-warehouse.com/Prince_Warrior_100_300g/descpageRCPRINCE-P5WA30.html,https://img.tennis-warehouse.com/watermark/rs.php?path=P5WA30-1.jpg&nw=455,Prince Warrior 100 (300g),,,99.0,"Easy power. Easy spin. Outstanding price. Pre-strung for extra savings! Updated with a new look for 2025, the Warrior 100 (300g) makes it easy to play aggressive tennis. In addition to its open string pattern, this stick moves through contact with explosive speed, making it great for loading the ball with pace and spin. Although it is weighted for intermediate players, the Warrior 100 will also tempt the more advanced player looking for raw speed. Unlike the majority of its competitors, the Warrior packs a slightly softer beam construction, giving it an arm-friendly response without compromising the connected feel that is so crucial to control. In addition to delivering easy targeting from the baseline, the Warrior 100 offers very quick handling at net, making it great on reaction volleys or putting the ball away with a quick punch. By combining easy power and spin with user-friendly speed, the Warrior 100 (300g) is one of the most attractive options in its class. The fact that it comes with a softer beam construction is a nice bonus. Did we mention the price?",312.0,Graphite,Low-Medium,Medium-Full,Medium-Fast,Blue/Black,Prince Synthetic,Prince,descpageRCPRINCE-P5WA30,100.0,27.0,11.2,12.79,6.0,64.0,24.0,16.0,19.0,50.0,60.0
272,https://www.tennis-warehouse.com/Prince_Warrior_100_285g/descpageRCPRINCE-P5WA28.html,https://img.tennis-warehouse.com/watermark/rs.php?path=P5WA28-1.jpg&nw=455,Prince Warrior 100 (285g),,,99.0,"Prince gives the rising intermediate player an easy path to pace and spin Pre-strung for extra savings! Introducing the 2025 Prince Warrior 100 (285g) ! With this racquet, Prince delivers the ideal weapon for rising intermediate players who want to master the mechanics of pace and spin. Along with its outstanding price, the Warrior offers a lower stiffness than most of its competitors, giving it above-average comfort for its class. From the baseline, aggressive tennis comes easy thanks to its explosive feel and spin-friendly targeting. It also shines at the net, where quick handling helps you spring into action when opportunity knocks. Intermediate playerss who crave easy power and spin will love this one. The great price is a very nice bonus.",313.0,Graphite,Low-Medium,Medium-Full,Medium-Fast,Black/Grey,Prince Synthetic,Prince,descpageRCPRINCE-P5WA28,100.0,27.0,10.6,13.18,3.0,64.0,24.0,16.0,19.0,50.0,60.0
273,https://www.tennis-warehouse.com/Prince_Warrior_107_275g/descpageRCPRINCE-P5WA27.html,https://img.tennis-warehouse.com/watermark/rs.php?path=P5WA27-1.jpg&nw=455,Prince Warrior 107 (275g),,,99.0,"Prince serves up easy power and plush comfort for an outstanding price Pre-strung for extra savings! Introducing the Warrior 107 (275g) ! Updated with a new look for 2025, this racquet combines a forgiving head size with easy acceleration and impressive comfort. At only 275 grams unstrung, it moves through contact with remarkable ease yet still feels wonderfully solid at impact. It also packs an open string pattern, which makes it easier to load groundies and serves with spin. From the baseline, compact strokes produce easy depth, and there is big power available on full cuts. This racquet also shines at net where the quick handling and generous hitting surface make volleying a cinch. Along with offering an easy learning curve to beginners, early intermediates, and occasional players, the Warrior 107 will also attract the more skilled player who craves value. The fact that it's easy on the arm is a very nice bonus.",315.0,Graphite,Low-Medium,Compact-Medium,Medium-Fast,Black/Brown,Prince Synthetic,Prince,descpageRCPRINCE-P5WA27,107.0,27.0,10.2,13.5,0.0,67.0,26.333333333333332,16.0,19.0,50.0,60.0
274,https://www.tennis-warehouse.com/Prince_Warrior_100_300g/descpageRCPRINCE-PWAR10.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PWAR10-1.jpg&nw=455,Prince Warrior 100 (300g),4.7,13.0,99.0,"Overview Pre-strung for extra savings! Prince adds another chapter to the Warrior 100 (300g) . Like previous versions of the Warrior, this racquet specializes in speed, spin and power. At 11.2 ounces strung, this racquet is weighted for intermediate players, but it is versatile enough for dedicated beginners, recreational players or any player who wants a high performance racquet at a price that is too good to refuse. It also packs a sub 65RA flex, giving it a more arm-friendly response and better ball feedback than the majority of racquets in its class. On groundstrokes the Warrior 100 feels fast, lively and accurate. Full swings deliver plenty of power, and there is enough spin potential to bring the ball down effectively.  On volleys, the Warrior 100 offers the best of both worlds. It comes around fast on reaction volleys while also delivering above average stability for its weight class. It also has enough power under the hood to end points with a bang. Ultimately, intermediate players looking for a premium hitting experience at a value price should give this racquet a very serious look. The fact that it comes with a more arm-friendly stiffness level than similar modern player's racquets is a nice bonus.",311.0,Graphite,Low-Medium,Medium-Full,Medium-Fast,"Black, Green, Yellow",Prince Synthetic,Prince,descpageRCPRINCE-PWAR10,100.0,27.0,11.2,12.79,6.0,65.0,24.0,16.0,19.0,50.0,60.0
275,https://www.tennis-warehouse.com/Prince_Warrior_100_285g/descpageRCPRINCE-PWAR28.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PWAR28-1.jpg&nw=455,Prince Warrior 100 (285g),4.6,14.0,99.0,"With its great price and impressive all-around playability, this is one of the best values for intermediate players Pre-strung for added savings! Introducing the Warrior 100 (285g) ! This racquet is perfect for  the intermediate player who wants a speedy racquet with easy access to power and spin. In addition to its raw speed, this racquet offers above average comfort for its class. It also gives you the advantage of a CTS Beam , which is thinner in the shaft for feel, and thicker toward the tip for extra power and stability. With its great price and impressive all-around playability, the Warrior 100 (285g) is one of the best values in Prince's racquet line. Did we mention the price?",313.0,Graphite,Low-Medium,Medium-Full,Medium-Fast,"Black, Red",Prince Synthetic,Prince,descpageRCPRINCE-PWAR28,100.0,27.0,10.6,13.18,3.0,65.0,24.0,16.0,19.0,50.0,60.0
276,https://www.tennis-warehouse.com/Prince_Warrior_107_275g/descpageRCPRINCE-PWAR17.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PWAR17-1.jpg&nw=455,Prince Warrior 107 (275g),4.6,20.0,99.0,"Overview Pre-strung for extra savings! Beginner and intermediate players looking for speed, spin and power should give the Warrior 107 a serious look.  Like previous versions of the Warrior 107, this racquet is defined by its forgiving head size and easy acceleration. Offered at an outstanding price, this is the perfect option for value hunters. At only 10.2 ounces strung, the Warrior 107 moves fast but it still packs enough weight in the head to deliver a stable feel through impact. It also packs a CTS Beam  which is thinner in the throat for added feel, and thicker in the head for added power. On groundstrokes the Warrior 107 feels comfortably crisp at impact. The generous head size combined with the even balance provide a stable and powerful response while still offering good control on full swings. There's also plenty of spin potential thanks to the open string pattern and easy acceleration. At net the Warrior 107 comes around fast to deliver a solid feel against pace, and there is more than enough pop to finish points with a bang. Ultimately, this is a great option for the player who wants the advantages of a larger head without a huge tradeoff in the control department. In addition to being suitable for beginners, intermediates and recreational players, this racquet's attractive price makes it an outstanding value.",313.0,Graphite,Low-Medium,Compact-Medium,Medium-Fast,White,Prince Synthetic,Prince,descpageRCPRINCE-PWAR17,107.0,27.0,10.2,13.5,0.0,68.0,26.333333333333332,16.0,19.0,50.0,60.0
277,https://www.tennis-warehouse.com/Prince_O3_Legacy_105/descpageRCLEADER-PLEG5.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PLEG5-1.jpg&nw=455,Prince O3 Legacy 105,5.0,9.0,199.0,"Easy power meets luxurious comfort Prince adds another chapter to O3 Legacy 105 . Weighted for intermediate players, this racquet is not only great for singles, but it will supercharge your doubles game. Like previous generations, this racquet not only delivers easy power and high comfort, but it also offers enough spin to bring the ball down hard. With its slightly extended length (27.25""), the Legacy O3 105 offers a little extra momentum and pop than its standard length counterparts. Technologies include an AntiTorque System at 10/2 o'clock in the hoop, which combines TexTreme (a thin carbon layer that enhances feel and stability) with Zylon , a synthetic polymer that further enhances stability without compromising maneuverability. The signature technology remains Prince's time-tested O3 Port System , a grommetless construction that not only allows the strings to absorb and transfer greater energy to the ball, but also provides an extremely plush and low-vibration hitting experience. With subtle tweaks to the feel, the 03 Legacy 105 remains a great option for the intermediate player who craves easy power and spin. Did we mention the comfort?",316.0,Twaron/Textreme/Zylon/Graphite,Medium-High,Compact-Medium,Slow-Moderate,Gold,Prince ResiTex Soft,Prince,descpageRCLEADER-PLEG5,105.0,27.25,10.5,13.57,0.0,63.0,23.833333333333332,16.0,19.0,53.0,63.0
278,https://www.tennis-warehouse.com/Prince_O3_Legacy_120/descpageRCLEADER-PLEG2.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PLEG2-1.jpg&nw=455,Prince O3 Legacy 120,4.6,21.0,199.0,"Absolute comfort meets maximum power Introducing the 2024 version of O3 Legacy 120 . Defined by its large 120 square inch head, this racquet not only offers ultra easy access to power, but it also comes with a nice margin of error, which means that performance remains high even when contact is less than perfect. It also comes with a slightly extended length for extra momentum on groundies and serves. In addition to being a great option for beginners, this racquet will also tempt the senior doubles player looking to regain a lost step. Technologies include an AntiTorque System at 10/2 o'clock in the hoop, which combines TexTreme (a thin carbon layer that enhances feel and stability) with Zylon , a synthetic polymer that further enhances stability without compromising maneuverability. The signature technology remains Prince's time-tested O3 Port System , a grommetless construction that not only allows the strings to absorb and transfer greater energy to the ball, but also provides an extremely plush and low-vibration hitting experience. Ultimately, with subtle updates to the feel, the O3 Legacy 120 continues to be a great option for those seeking maximum comfort and power.",330.0,Twaron/Textreme/Zylon/Graphite,High,Compact,Slow,Gold,Prince ResiTex Soft,Prince,descpageRCLEADER-PLEG2,120.0,27.25,9.7,14.2,-5.0,69.0,28.0,16.0,19.0,55.0,65.0
279,https://www.tennis-warehouse.com/Prince_O3_Legacy_110/descpageRCTWABG-P3LY11.html,https://img.tennis-warehouse.com/watermark/rs.php?path=P3LY11-1.jpg&nw=455,Prince O3 Legacy 110,4.9,12.0,199.0,"Overview Introducing the O3 Legacy 110! Like its predecessor, the Textreme Premier 110, this racquet's oversize head delivers a plush and powerful hitting experience. It also has an extended length, giving it extra momentum on groundies and serves. In addition to being suitable for beginners, The O3 Legacy 110 should also work well for the doubles specialist who wants a powerful serving racquet with big put-away power at net. For this update, Prince adds an AntiTorque System (for more stability) along with its time-tested O3 Technology which is a grommetless construction that virtually eliminates harsh vibrations. From the baseline, the O3 Legacy 110 delivers a very comfortable feel with big power available on full swings. Thanks to an open 16x19 string pattern, this stick has enough spin-potential for bringing the ball down hard. At net, the O3 Legacy 110 feels stable and forgiving, and it packs enough pop to end points with a bang. The extended length comes in handy on serve where this stick delivers truly impressive power. Ultimately, the O3 Legacy 110 is ideal for any player looking to supercharge their singles or doubles game. The ultra arm-friendly feel is a very nice bonus.",327.0,Twaron/Textreme/Graphite,Medium,Medium,Medium,Blue,Prince ResiTex Soft,Prince,descpageRCTWABG-P3LY11,110.0,27.25,10.1,14.0,-3.0,73.0,26.0,16.0,19.0,53.0,63.0
280,https://www.tennis-warehouse.com/Prince_Premier_110/descpageRCPRINCE-PREM10.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PREM10-1.jpg&nw=455,Prince Premier 110,4.8,4.0,129.0,"Easy power. High comfort. Outstanding price. Pre-strung for added savings! With the Premier 110 , Prince serves up an outstanding value to beginners, recreational players, or anyone looking for high comfort and easy power at a great price. Defined by its luxurious 110-square-inch head, this racquet ensures that comfort and performance remain high even when contact is less than perfect. The Premier 110 also gives you the benefit of an open 16x18 string pattern, making it easy to bring the ball down effectively with spin. From the baseline, compact strokes deliver easy depth, and there is blistering pace available on full cuts. This stick also shines at net, where the large contact zone, stable feel, and easy power lead to confident volleying. Ultimately, whether you are a singles player looking for user-friendly performance or a doubles player looking to supercharge your serve and volley game, the Premier 110 is worth a serious look. The easy learning curve and great price make it hard to beat for value hunters.",321.0,Graphite,Medium,Medium,Medium,Blue,Prince Synthetic,Prince,descpageRCPRINCE-PREM10,110.0,27.0,9.8,14.2,-6.0,66.0,26.166666666666668,16.0,18.0,50.0,60.0
281,https://www.tennis-warehouse.com/Prince_Premier_105/descpageRCPRINCE-PREM05.html,https://img.tennis-warehouse.com/watermark/rs.php?path=PREM05-1.jpg&nw=455,Prince Premier 105,,,129.0,"Prince serves up user-friendly performance at a great price Pre-strung for extra savings! Introducing the Premier 105 ! With this racquet, Prince delivers easy power and spin-friendly targeting for an outstanding price. In addition to being great for beginner and intermediate players, this stick will appeal to the doubles player looking for an easy learning curve. With its 105in² head, the Premier 105 is wonderfully forgiving and powerful, but still packs enough control and spin to place the ball effectively. At 10.2 ounces strung, it moves into position with ease and also enables you to swing faster when more pace and spin are needed. This racquet also shines at net, where the combination of raw speed and a generous hitting surface translates into very easy volleying. Ultimately, the Premier 105 is simply a great option for the player who wants a light racquet with controllable power and arm-friendly comfort. The outstanding price makes it hard to beat.",312.0,Graphite,Medium,Medium,Medium,Red,Prince Synthetic,Prince,descpageRCPRINCE-PREM05,105.0,27.0,10.2,13.58,-1.0,64.0,23.666666666666668,16.0,18.0,50.0,60.0
287,https://www.tennis-warehouse.com/Tecnifibre_Fire_305S/descpageRCTFUSA-TFFI35.html,https://img.tennis-warehouse.com/watermark/rs.php?path=TFFI35-1.jpg&nw=455,Tecnifibre Fire 305S,,,269.0,"Power meets precision. With the Fire 305S, Tecnifibre adds a more precise response to its signature power franchise. Featuring the most surgical head size in Fire family, this racquet combines easy power with the kind of accuracy that allows you to swing big and hit your targets with pace. It also packs more mass than the other models, giving it a little extra stability and plow-through for absorbing and redirecting the pace of a big hitting opponent. The Fire 305 benefits from Tecnifibre's X-Damp dampening system, which couples a steel mass in the butt cap with elastomer supports to filter out harsh vibrations. Other technologies include Tecnifibre's IsoFlex System, which creates a more uniform feel across the string bed, reducing shock and power loss on off-center hits. Experienced players looking for a powerful and precise weapon with easy access to spin will love this one.",325.0,Graphite,Low-Medium,Medium-Full,Medium-Fast,White,Tecnifibre Synthetic,Tecnifibre,descpageRCTFUSA-TFFI35,98.0,27.0,11.4,12.79,6.0,66.0,22.833333333333332,16.0,19.0,49.0,55.0
288,https://www.tennis-warehouse.com/Tecnifibre_Fire_300/descpageRCTFUSA-TFFI30.html,https://img.tennis-warehouse.com/watermark/rs.php?path=TFFI30-1.jpg&nw=455,Tecnifibre Fire 300,5.0,1.0,259.0,"Engineered for speed, power, and spin. Introducing the Fire 300 ! With this racquet, Tecnifibre introduces a new racquet family dedicated to power and spin. At 11.2 ounces strung, this racquet is great for intermediates looking to play aggressive tennis. It should also tempt the more advanced ball striker who craves raw speed. Thanks to an open 16x19 string pattern, the Fire 300 supplies enough bite and snapback for loading the ball with heavy spin . With its sub-320 swingweight, this stick is also fast, making it easy to whip up extra spin on groundies or react quickly at net. Technologies inlude Tecnifibre's X-Damp dampening system, which couples a steel mass in the butt cap with elastomer supports to filter out harsh vibrations, giving it a softer more comfortable feel than many of its competitors. The Fire also benefits from Tecnifibre's IsoFlex System, which creates a more uniform feel across the string bed, reducing shock and power loss on off-center hits. Ultimately, this inaugural version of the Fire 300 is an outstanding option for players who want a speedy spin machine with a comfortably crisp response .",318.0,Graphite,Low-Medium,Medium-Full,Medium-Fast,White,Tecnifibre Synthetic,Tecnifibre,descpageRCTFUSA-TFFI30,100.0,27.0,11.2,13.0,4.0,69.0,24.666666666666668,16.0,19.0,49.0,55.0
289,https://www.tennis-warehouse.com/Tecnifibre_Fire_285/descpageRCTFUSA-TFFI28.html,https://img.tennis-warehouse.com/watermark/rs.php?path=TFFI28-1.jpg&nw=455,Tecnifibre Fire 285,,,249.0,"This intermediate-friendly weapon combines raw speed with impressive levels of power and spin. Introducing the Fire 285 ! With this racquet Tecnifibre gives intermediate players an impressive combination of speed, spin, and power. At only 10.6 ounces strung and boasting a sub-315 swingweight, the Fire 285 glides through impact effortlessly , making it easy to position the racquet under pressure, whip up heavy spin, or hit effective shots on the run. The speed continues at net, where this stick comes around fast, ensuring you are ready to spring into action when opportunity knocks. Technologies include Tecnifibre's X-Damp dampening system, which couples a steel mass in the butt cap with elastomer supports to filter out harsh vibrations, giving it a softer more comfortable feel than many of its competitors. The Fire also  benefits from Tecnifibre's IsoFlex System, which creates a more uniform feel across the string bed, reducing shock and power loss on off-center hits. Ultimately, the Fire 285 is ideal for intermediate players looking for speedy weapon that does not skimp on power or spin.",313.0,Graphite,Low-Medium,Medium-Full,Medium-Fast,White,Tecnifibre Synthetic,Tecnifibre,descpageRCTFUSA-TFFI28,100.0,27.0,10.6,13.18,3.0,67.0,24.666666666666668,16.0,19.0,49.0,55.0
290,https://www.tennis-warehouse.com/Tecnifibre_Fire_270/descpageRCTFUSA-TFFI70.html,https://img.tennis-warehouse.com/watermark/rs.php?path=TFFI70-1.jpg&nw=455,Tecnifibre Fire 270,,,229.0,"Speed. Power. Spin. Introducing the Fire 270 ! Ideal for dedicated beginners and early intermediate players, this racquet specializes in speed, spin, and power. At 10 ounces strung, it comes around faster than the Fire 285, making it easier for improving players to position the racquet and achieve effective contact with the ball. Thanks to its whippy acceleration and open 16x19 string pattern and, s pin comes very easy. The Fire also gives you the benefit of a stiff and powerful beam construction, resulting in a lively and solid feel across the entire string bed (think power and stability). Technologies include Tecnifibre's X-Damp dampening system, which couples a steel mass in the butt cap with elastomer supports to filter out harsh vibrations, giving it a softer more comfortable feel than many of its competitors. The Fire also benefits from Tecnifibre's IsoFlex System, which creates a more uniform feel across the string bed, reducing shock and power loss on off-center hits. Ultimately, this is the perfect option for improving players looking to master the mechanics of aggressive tennis.",310.0,Graphite,Low-Medium,Medium-Full,Medium-Fast,White,Tecnifibre Synthetic,Tecnifibre,descpageRCTFUSA-TFFI70,100.0,27.0,10.0,13.19,2.0,68.0,24.666666666666668,16.0,19.0,49.0,55.0
291,https://www.tennis-warehouse.com/Tecnifibre_Fire_260_OS/descpageRCTFUSA-TFFI26.html,https://img.tennis-warehouse.com/watermark/rs.php?path=TFFI26-1.jpg&nw=455,Tecnifibre Fire 260 OS,,,249.0,"This ultra-maneuverable racquet combines a very forgiving response with enough power to end points with a bang! Introducing the most comfortable and powerful member of the Fire family! It's called the Fire 260 OS , and it's perfect for beginners, early intermediates, or the doubles specialist looking for a speedy serve & volley weapon. What separates this stick is its 110in² head, ensuring that performance and comfort remain high even when contact is less than perfect. At under 10 ounces strung and boasting a sub-300 swingweight, the Fire 260 OS is extremely maneuverable, making it easier for less advanced players to position the racquet effectively. From the baseline, medium length strokes produce easy depth, and there is blistering pace to be had on full cuts. Technologies include Tecnifibre's X-Damp dampening system, which couples a steel mass in the butt cap with elastomer supports to filter out harsh vibrations, giving it a softer more comfortable feel than many of its competitors. The Fire also benefits from Tecnifibre's IsoFlex System, which creates a more uniform feel across the string bed, reducing shock and power loss on off-center hits. Ultimately, with its raw speed, easy power, and forgiving head size, Tecnfibre has produced a very user-friendly option for beginner and early intermediate players.",292.0,Graphite,Low-Medium,Medium-Full,Medium-Fast,White,Tecnifibre Synthetic,Tecnifibre,descpageRCTFUSA-TFFI26,110.0,27.0,9.7,13.19,2.0,67.0,24.666666666666668,16.0,19.0,49.0,55.0
292,https://www.tennis-warehouse.com/Tecnifibre_TFight_300S_IG/descpageRCTFUSA-TF3IGS.html,https://img.tennis-warehouse.com/watermark/rs.php?path=TF3IGS-1.jpg&nw=455,Tecnifibre TFight 300S IG,4.7,9.0,269.0,"This limited edition cosmetic celebrates Iga Swiatek and her legendary connection to the Parisian Grand Slam. Featuring the same specs and technologies as the standard version, the TFIGHT 300S IG celebrates WTA phenom Iga Swiatek and her four victories at the Parisian Grand Slam. The 2025 TFIGHT 300S gets updated with a more powerful beam but still packs the surgical targeting of previous generations. Like the outgoing model, this update combines a 98in² head with a 16x19 string pattern. It's also fast, making it easy to whip up spin from the baseline, reset the point with an outstretched flick, or react quickly at net. For 2025, Tecnifibre has thickened and stiffened the RS Beam to provide a nice boost in power. This stick also benefits from strategically placed foam, giving it a wonderfully solid and plush feel at impact . Other technologies include Tecnifibre's ISOFLEX System, which creates a more uniform feel across the string bed, reducing shock and minimizing power loss on off-center hits. All in all, this is a great option for intermediate and advanced players looking for a speedy player's racquet with surgical targeting and great feel. The slight boost in power is a nice bonus .",321.0,Graphite,Low-Medium,Medium-Full,Medium-Fast,White,Tecnifibre Xtra Feel,Tecnifibre,descpageRCTFUSA-TF3IGS,98.0,27.0,11.2,13.0,4.0,66.0,22.5,16.0,19.0,49.0,55.0
